,image,emotion
785,Chuck_Amato_0002.jpg,HAPPINESS
1618,Gerhard_Schroeder_0035.jpg,NEUTRAL
4619,Vaclav_Havel_0006.jpg,NEUTRAL
4204,Sheila_Copps_0004.jpg,HAPPINESS
2363,Johnny_Unitas_0002.jpg,NEUTRAL
2188,Jennette_Bradley_0001.jpg,HAPPINESS
200,Ana_Guevara_0001.jpg,HAPPINESS
1113,Dinah_Turner_0001.jpg,HAPPINESS
2992,Madonna_0005.jpg,HAPPINESS
559,Brendan_Stai_0001.jpg,HAPPINESS
4112,Scott_McClellan_0001.jpg,NEUTRAL
1672,Gloria_Macapagal_Arroyo_0014.jpg,NEUTRAL
1101,Dick_Cheney_0008.jpg,NEUTRAL
1002,Dave_Odom_0001.jpg,SURPRISE
2419,John_Kerry_0008.jpg,NEUTRAL
875,Colin_Powell_0150.jpg,NEUTRAL
633,Carlos_Fasciolo_0001.jpg,NEUTRAL
1977,Jack_Knowlton_0001.jpg,HAPPINESS
4495,Tom_Osborne_0001.jpg,NEUTRAL
4602,Troy_Garity_0001.jpg,NEUTRAL
3539,Oscar_De_La_Hoya_0007.jpg,HAPPINESS
1641,Gerry_Adams_0001.jpg,NEUTRAL
997,Darrell_Porter_0002.jpg,NEUTRAL
2005,Jacques_Chirac_0030.jpg,NEUTRAL
1437,George_Lopez_0002.jpg,SURPRISE
2159,Jean_Charest_0003.jpg,NEUTRAL
3890,Rick_Perry_0004.jpg,NEUTRAL
466,Bill_Bradley_0001.jpg,HAPPINESS
3746,Quin_Snyder_0001.jpg,HAPPINESS
1743,Gustavo_Terrazas_0001.jpg,NEUTRAL
1192,Dule_Hill_0001.jpg,HAPPINESS
64,Alan_Mulally_0001.jpg,NEUTRAL
4745,William_Ford_Jr_0007.jpg,HAPPINESS
2409,John_Gordnick_0001.jpg,NEUTRAL
1057,Debra_Messing_0003.jpg,HAPPINESS
4629,Valeri_Bure_0001.jpg,HAPPINESS
2624,Karol_Kucera_0001.jpg,HAPPINESS
3610,Paul_McCartney_0004.jpg,NEUTRAL
1683,Gloria_Macapagal_Arroyo_0036.jpg,HAPPINESS
2644,Katie_Couric_0001.jpg,HAPPINESS
350,Ari_Fleischer_0013.jpg,NEUTRAL
1560,George_W_Bush_0393.jpg,HAPPINESS
248,Angelina_Jolie_0005.jpg,ANGER
193,Amram_Mitzna_0002.jpg,HAPPINESS
267,Anna_Nicole_Smith_0002.jpg,HAPPINESS
3974,Roger_Machado_0001.jpg,HAPPINESS
3499,Noel_Forgeard_0001.jpg,HAPPINESS
3180,Melissa_Gilbert_0001.jpg,HAPPINESS
2254,Jeremy_Greenstock_0019.jpg,NEUTRAL
2330,Job_Cohen_0001.jpg,NEUTRAL
2481,Jon_Stewart_0001.jpg,SADNESS
1886,Hugh_Grant_0003.jpg,HAPPINESS
2056,James_Kelly_0011.jpg,HAPPINESS
1787,Hans_Blix_0004.jpg,NEUTRAL
1403,Gabriel_Farhi_0001.jpg,NEUTRAL
426,Benazir_Bhutto_0004.jpg,HAPPINESS
222,Andre_Agassi_0019.jpg,HAPPINESS
1551,George_W_Bush_0373.jpg,HAPPINESS
2299,Jim_Cantalupo_0001.jpg,HAPPINESS
2828,Lee_Hoi-chang_0002.jpg,HAPPINESS
1225,Edwina_Currie_0001.jpg,HAPPINESS
4108,Sarah_Wynter_0001.jpg,HAPPINESS
2424,John_Lithgow_0001.jpg,HAPPINESS
3016,Makiko_Tanaka_0001.jpg,NEUTRAL
950,Curtis_Joseph_0001.jpg,HAPPINESS
1844,Henry_Hyde_0001.jpg,HAPPINESS
1749,Gwyneth_Paltrow_0004.jpg,HAPPINESS
4010,Ron_Dittemore_0005.jpg,NEUTRAL
2063,James_May_0001.jpg,NEUTRAL
1546,George_W_Bush_0355.jpg,NEUTRAL
3267,Michel_Minard_0001.jpg,NEUTRAL
2628,Kate_Hudson_0005.jpg,HAPPINESS
1257,Elodie_Bouchez_0001.jpg,HAPPINESS
29,Adolfo_Aguilar_Zinser_0001.jpg,NEUTRAL
3900,Robbie_Coltrane_0001.jpg,HAPPINESS
885,Colin_Powell_0160.jpg,HAPPINESS
2683,Kevin_Spacey_0004.jpg,HAPPINESS
943,Cristina_Kirchner_0001.jpg,HAPPINESS
612,Cameron_Diaz_0004.jpg,HAPPINESS
1454,George_W_Bush_0006.jpg,HAPPINESS
2269,Jesse_Harris_0001.jpg,HAPPINESS
2719,King_Abdullah_II_0004.jpg,HAPPINESS
151,Alvaro_Uribe_0002.jpg,NEUTRAL
508,Bixente_LIzarazu_0001.jpg,HAPPINESS
3672,Peter_Max_0001.jpg,HAPPINESS
2215,Jennifer_Garner_0010.jpg,HAPPINESS
3726,Prince_Harry_0002.jpg,HAPPINESS
3903,Robbie_Williams_0003.jpg,NEUTRAL
2787,Larry_Nichols_0001.jpg,NEUTRAL
1972,Jackie_Chan_0007.jpg,NEUTRAL
3282,Mike_Krzyzewski_0004.jpg,NEUTRAL
1658,Giulio_Andreotti_0001.jpg,NEUTRAL
4590,Toshihiko_Fukui_0001.jpg,HAPPINESS
2526,Jose_Maria_Aznar_0021.jpg,NEUTRAL
2130,Jayson_Williams_0003.jpg,NEUTRAL
4017,Rosie_Perez_0001.jpg,HAPPINESS
1933,Ian_Thorpe_0003.jpg,HAPPINESS
4547,Tony_Blair_0078.jpg,HAPPINESS
231,Andy_Madikians_0001.jpg,NEUTRAL
2758,Kyoko_Nakayama_0001.jpg,NEUTRAL
1770,Hamid_Karzai_0003.jpg,NEUTRAL
3689,Phan_Van_Khai_0002.jpg,HAPPINESS
3725,Prince_Felipe_0001.jpg,HAPPINESS
1019,David_Dodge_0002.jpg,NEUTRAL
1328,Fayssal_Mekdad_0001.jpg,NEUTRAL
1557,George_W_Bush_0384.jpg,NEUTRAL
3569,Patrick_Eaves_0001.jpg,HAPPINESS
43,Ahmed_Ahmed_0001.jpg,HAPPINESS
1479,George_W_Bush_0103.jpg,HAPPINESS
4266,Stacy_Dragila_0001.jpg,HAPPINESS
2114,Jason_Kidd_0001.jpg,NEUTRAL
2899,Lin_Yi-fu_0001.jpg,NEUTRAL
1128,Donald_Rumsfeld_0003.jpg,NEUTRAL
3131,Masum_Turker_0003.jpg,NEUTRAL
1451,George_Ryan_0002.jpg,NEUTRAL
2212,Jennifer_Garner_0004.jpg,HAPPINESS
2570,Julianne_Moore_0011.jpg,HAPPINESS
3099,Martina_Hingis_0003.jpg,SURPRISE
2193,Jennifer_Aniston_0020.jpg,HAPPINESS
1020,David_Donohue_0001.jpg,NEUTRAL
959,Daisy_Fuentes_0004.jpg,HAPPINESS
1650,Gian_Marco_0002.jpg,HAPPINESS
2753,Kurt_Warner_0004.jpg,HAPPINESS
1783,Hana_Makhmalbaf_0001.jpg,HAPPINESS
1492,George_W_Bush_0163.jpg,SADNESS
3178,Melanie_Griffith_0002.jpg,HAPPINESS
3101,Martin_Cauchon_0001.jpg,NEUTRAL
4013,Rosalie_Perkov_0001.jpg,HAPPINESS
1869,Holly_Hunter_0003.jpg,HAPPINESS
3021,Manuel_Llorente_0001.jpg,HAPPINESS
2390,John_Ashcroft_0048.jpg,NEUTRAL
1200,Eddie_Fenech_Adami_0001.jpg,NEUTRAL
1420,Gene_Autry_0001.jpg,HAPPINESS
2539,Juan_Carlos_Ferrero_0003.jpg,NEUTRAL
4638,Vanessa_Redgrave_0004.jpg,HAPPINESS
723,Charles_Taylor_0006.jpg,NEUTRAL
609,Calista_Flockhart_0001.jpg,HAPPINESS
4171,Sergey_Lavrov_0009.jpg,HAPPINESS
2322,Joan_Claybrook_0002.jpg,NEUTRAL
3496,Nizar_Trabelsi_0001.jpg,NEUTRAL
3343,Mohammed_Al-Douri_0006.jpg,NEUTRAL
3357,Monique_Garbrecht-Enfeldt_0003.jpg,HAPPINESS
278,Ann_Landers_0001.jpg,HAPPINESS
3592,Paul_Bremer_0010.jpg,HAPPINESS
2015,Jacques_Chirac_0048.jpg,NEUTRAL
314,Ariel_Sharon_0013.jpg,NEUTRAL
34,Adrien_Brody_0002.jpg,NEUTRAL
1923,Hu_Jintao_0006.jpg,HAPPINESS
4075,Salman_Rushdie_0001.jpg,NEUTRAL
911,Colin_Powell_0208.jpg,HAPPINESS
792,Cindy_Taylor_0001.jpg,HAPPINESS
981,Danny_Green_0001.jpg,SURPRISE
726,Charlie_Williams_0001.jpg,NEUTRAL
83,Alejandro_Gonzalez_Inarritu_0001.jpg,HAPPINESS
1475,George_W_Bush_0088.jpg,NEUTRAL
4646,Venus_Williams_0005.jpg,SADNESS
908,Colin_Powell_0199.jpg,NEUTRAL
817,Colin_Farrell_0005.jpg,NEUTRAL
3872,Richard_Perle_0001.jpg,NEUTRAL
1503,George_W_Bush_0210.jpg,HAPPINESS
4798,Yashwant_Sinha_0001.jpg,NEUTRAL
1950,Igor_Ivanov_0020.jpg,NEUTRAL
1440,George_Lucas_0001.jpg,HAPPINESS
1302,Ernie_Fletcher_0001.jpg,HAPPINESS
1920,Hu_Jintao_0003.jpg,HAPPINESS
2995,Magui_Serna_0002.jpg,HAPPINESS
4691,Vladimiro_Montesinos_0001.jpg,NEUTRAL
14,Abdullah_Gul_0008.jpg,NEUTRAL
4823,Zeng_Qinghong_0001.jpg,NEUTRAL
701,Cesar_Gaviria_0002.jpg,HAPPINESS
3518,OJ_Simpson_0002.jpg,HAPPINESS
650,Carlos_Moya_0008.jpg,NEUTRAL
769,Christopher_Reeve_0003.jpg,HAPPINESS
399,Avril_Lavigne_0001.jpg,HAPPINESS
3278,Miguel_Juarez_Perez_0001.jpg,HAPPINESS
2490,Joschka_Fischer_0001.jpg,NEUTRAL
2745,Kristanna_Loken_0002.jpg,HAPPINESS
202,Ana_Palacio_0002.jpg,NEUTRAL
3647,Perry_Compton_0001.jpg,HAPPINESS
4390,Terry_Lynn_Barton_0001.jpg,NEUTRAL
1578,George_W_Bush_0465.jpg,NEUTRAL
1909,Humberto_Coelho_0001.jpg,NEUTRAL
3688,Pham_Thi_Mai_Phuong_0001.jpg,HAPPINESS
2012,Jacques_Chirac_0040.jpg,HAPPINESS
605,Bulent_Ecevit_0003.jpg,NEUTRAL
913,Colin_Powell_0211.jpg,NEUTRAL
3160,Megawati_Sukarnoputri_0009.jpg,NEUTRAL
2423,John_Lisowski_0001.jpg,NEUTRAL
2257,Jeremy_Shockey_0002.jpg,HAPPINESS
1956,Imam_Samudra_0001.jpg,HAPPINESS
2447,John_Perrota_0001.jpg,NEUTRAL
556,Brandon_Inge_0001.jpg,HAPPINESS
2948,Lucy_Liu_0002.jpg,HAPPINESS
4239,Silvio_Berlusconi_0031.jpg,NEUTRAL
4660,Vicente_Fox_0003.jpg,NEUTRAL
3477,Nicolas_Sarkozy_0001.jpg,HAPPINESS
2776,Larry_Bowa_0001.jpg,NEUTRAL
1385,Frank_Van_Ecke_0001.jpg,NEUTRAL
1082,Desiree_Lemosi_0002.jpg,HAPPINESS
96,Alejandro_Toledo_0029.jpg,NEUTRAL
973,Daniel_Pearl_0001.jpg,NEUTRAL
782,Chris_Tucker_0001.jpg,NEUTRAL
4447,Tommy_Amaker_0001.jpg,ANGER
4781,Wu_Yi_0002.jpg,NEUTRAL
3515,Norodom_Chakrapong_0001.jpg,HAPPINESS
4314,Stockard_Channing_0002.jpg,NEUTRAL
3500,Noer_Moeis_0001.jpg,NEUTRAL
3113,Marwan_Muasher_0001.jpg,NEUTRAL
3244,Michael_Schumacher_0012.jpg,NEUTRAL
3513,Norm_Coleman_0002.jpg,NEUTRAL
1902,Hugo_Chavez_0053.jpg,HAPPINESS
3400,Naomi_Watts_0019.jpg,HAPPINESS
2516,Jose_Maria_Aznar_0005.jpg,NEUTRAL
1839,Helen_Clark_0004.jpg,HAPPINESS
1705,Gray_Davis_0011.jpg,HAPPINESS
2024,Jade_Jagger_0001.jpg,HAPPINESS
2033,James_Blake_0009.jpg,HAPPINESS
3956,Rocco_Buttiglione_0001.jpg,NEUTRAL
1572,George_W_Bush_0442.jpg,NEUTRAL
1443,George_Papandreou_0003.jpg,HAPPINESS
1086,Diana_Krall_0003.jpg,HAPPINESS
2492,Joschka_Fischer_0006.jpg,NEUTRAL
4063,Saddam_Hussein_0014.jpg,HAPPINESS
4460,Tommy_Thompson_0004.jpg,NEUTRAL
268,Anneli_Jaatteenmaki_0001.jpg,NEUTRAL
1370,Francis_Mer_0002.jpg,HAPPINESS
1720,Guido_Westerwelle_0001.jpg,HAPPINESS
1679,Gloria_Macapagal_Arroyo_0023.jpg,NEUTRAL
3545,Owen_Nolan_0001.jpg,NEUTRAL
2115,Jason_Kidd_0010.jpg,HAPPINESS
4759,William_Rehnquist_0001.jpg,HAPPINESS
2340,Joe_Dicaro_0001.jpg,NEUTRAL
634,Carlos_Ghosn_0001.jpg,NEUTRAL
436,Ben_Chandler_0001.jpg,HAPPINESS
3209,Michael_Chang_0006.jpg,HAPPINESS
282,Ann_Veneman_0004.jpg,HAPPINESS
1397,Fujio_Cho_0001.jpg,HAPPINESS
661,Carl_Reiner_0001.jpg,HAPPINESS
147,Alvaro_Noboa_0001.jpg,HAPPINESS
4534,Tony_Blair_0047.jpg,SURPRISE
796,Claire_Danes_0003.jpg,HAPPINESS
4127,Sean_OKeefe_0001.jpg,HAPPINESS
1794,Hans_Blix_0019.jpg,NEUTRAL
823,Colin_Powell_0009.jpg,NEUTRAL
3105,Martin_Lawrence_0001.jpg,NEUTRAL
3476,Nicolas_Eyzaguirre_0001.jpg,NEUTRAL
495,Bill_McBride_0005.jpg,HAPPINESS
3915,Robert_Blake_0001.jpg,HAPPINESS
244,Angela_Lansbury_0001.jpg,HAPPINESS
4579,Tony_Blair_0138.jpg,HAPPINESS
1524,George_W_Bush_0280.jpg,NEUTRAL
1038,David_Nalbandian_0012.jpg,NEUTRAL
1601,Gerald_Riley_0001.jpg,NEUTRAL
2811,Laura_Linney_0003.jpg,HAPPINESS
2074,James_Traficant_0003.jpg,HAPPINESS
3460,Nicanor_Duarte_Frutos_0004.jpg,HAPPINESS
2210,Jennifer_Garner_0002.jpg,SURPRISE
1081,Desiree_Lemosi_0001.jpg,NEUTRAL
10,Abdullah_Gul_0002.jpg,HAPPINESS
4504,Tom_Ridge_0033.jpg,NEUTRAL
3274,Miguel_Aldana_Ibarra_0001.jpg,HAPPINESS
2285,Jiang_Zemin_0013.jpg,SADNESS
2028,Jakob_Kellenberger_0001.jpg,NEUTRAL
2618,Kamal_Kharrazi_0005.jpg,HAPPINESS
3039,Mariah_Carey_0004.jpg,HAPPINESS
4136,Sebastien_Grosjean_0003.jpg,NEUTRAL
1664,Gloria_Macapagal_Arroyo_0002.jpg,HAPPINESS
3240,Michael_Powell_0005.jpg,NEUTRAL
3049,Maria_Callas_0001.jpg,HAPPINESS
1680,Gloria_Macapagal_Arroyo_0025.jpg,NEUTRAL
987,Dan_Morales_0003.jpg,NEUTRAL
3819,Reinhard_Buetikofer_0001.jpg,HAPPINESS
538,Bob_Stoops_0007.jpg,NEUTRAL
3595,Paul_Burrell_0009.jpg,HAPPINESS
570,Brian_De_Palma_0001.jpg,HAPPINESS
1562,George_W_Bush_0400.jpg,NEUTRAL
1994,Jacob_Frenkel_0001.jpg,HAPPINESS
2900,Lionel_Richie_0001.jpg,HAPPINESS
4556,Tony_Blair_0091.jpg,HAPPINESS
176,Al_Sharpton_0002.jpg,NEUTRAL
1152,Donald_Rumsfeld_0082.jpg,NEUTRAL
1985,Jack_Straw_0011.jpg,NEUTRAL
1390,Frederique_van_der_Wal_0001.jpg,HAPPINESS
3632,Paul_Wolfowitz_0004.jpg,NEUTRAL
2442,John_Negroponte_0027.jpg,NEUTRAL
4455,Tommy_Franks_0012.jpg,NEUTRAL
2608,Justin_Gatlin_0002.jpg,HAPPINESS
2014,Jacques_Chirac_0046.jpg,HAPPINESS
625,Carla_Del_Ponte_0004.jpg,NEUTRAL
1104,Dick_Cheney_0013.jpg,HAPPINESS
1450,George_Roy_Hill_0001.jpg,HAPPINESS
241,Angela_Bassett_0001.jpg,HAPPINESS
3899,Rita_Moreno_0002.jpg,HAPPINESS
60,Alan_Ball_0002.jpg,HAPPINESS
2344,Joe_Garner_0001.jpg,HAPPINESS
3922,Robert_De_Niro_0004.jpg,HAPPINESS
4050,Russell_Simmons_0005.jpg,HAPPINESS
4415,Tian_Liang_0001.jpg,NEUTRAL
3491,Nigel_Redden_0001.jpg,NEUTRAL
3062,Mario_Austin_0001.jpg,HAPPINESS
4069,Saeb_Erekat_0001.jpg,NEUTRAL
4444,Todd_Haynes_0002.jpg,HAPPINESS
279,Ann_Morgan_0001.jpg,HAPPINESS
1239,Eliane_Karp_0002.jpg,HAPPINESS
1954,Imad_Moustapha_0001.jpg,HAPPINESS
1840,Helen_Darling_0001.jpg,SURPRISE
4678,Vidar_Helgesen_0002.jpg,NEUTRAL
4305,Steve_Nash_0001.jpg,HAPPINESS
2926,Lleyton_Hewitt_0026.jpg,HAPPINESS
3566,Patricia_Heaton_0002.jpg,HAPPINESS
1050,David_Wolf_0001.jpg,NEUTRAL
1777,Hamid_Karzai_0017.jpg,NEUTRAL
2027,Jaime_Pressly_0001.jpg,HAPPINESS
3422,Natasha_McElhone_0002.jpg,HAPPINESS
1623,Gerhard_Schroeder_0052.jpg,NEUTRAL
4809,Yoriko_Kawaguchi_0006.jpg,NEUTRAL
3978,Roger_Winter_0001.jpg,NEUTRAL
940,Craig_MacTavish_0001.jpg,NEUTRAL
4804,Yoko_Ono_0002.jpg,HAPPINESS
234,Andy_Roddick_0003.jpg,HAPPINESS
1158,Donald_Rumsfeld_0094.jpg,HAPPINESS
1096,Dianne_Feinstein_0003.jpg,NEUTRAL
619,Candie_Kung_0001.jpg,HAPPINESS
526,Bob_Hope_0002.jpg,HAPPINESS
3116,Mary_Anne_Souza_0001.jpg,HAPPINESS
2572,Julianne_Moore_0014.jpg,HAPPINESS
2978,Luther_Htu_0001.jpg,NEUTRAL
4635,Vanessa_Incontrada_0001.jpg,HAPPINESS
2932,Lleyton_Hewitt_0037.jpg,NEUTRAL
1368,Francis_George_0002.jpg,NEUTRAL
272,Anne_Krueger_0002.jpg,NEUTRAL
4092,Sandra_Banning_0001.jpg,NEUTRAL
4519,Tony_Blair_0006.jpg,HAPPINESS
739,Cherie_Blair_0002.jpg,SURPRISE
2161,Jean_Charest_0014.jpg,HAPPINESS
3638,Pedro_Almodovar_0005.jpg,HAPPINESS
4055,Sachiko_Yamada_0002.jpg,HAPPINESS
765,Christine_Todd_Whitman_0004.jpg,HAPPINESS
2979,Lynne_Cheney_0001.jpg,HAPPINESS
491,Bill_Kong_0001.jpg,HAPPINESS
2025,Jafar_Umar_Thalib_0001.jpg,HAPPINESS
3508,Norah_Jones_0014.jpg,HAPPINESS
1369,Francis_Mer_0001.jpg,NEUTRAL
2467,John_Wolf_0002.jpg,HAPPINESS
2499,Joschka_Fischer_0019.jpg,HAPPINESS
1294,Erik_Morales_0001.jpg,HAPPINESS
864,Colin_Powell_0128.jpg,NEUTRAL
2713,Kim_Yong-il_0002.jpg,NEUTRAL
2626,Kate_Hudson_0003.jpg,HAPPINESS
2451,John_Reilly_0002.jpg,HAPPINESS
984,Dan_Bylsma_0001.jpg,NEUTRAL
3354,Monica_Seles_0003.jpg,ANGER
2031,James_Baker_0001.jpg,NEUTRAL
2224,Jennifer_Lopez_0008.jpg,HAPPINESS
3224,Michael_Jackson_0009.jpg,NEUTRAL
4784,Xanana_Gusmao_0004.jpg,NEUTRAL
1115,Dino_Risi_0001.jpg,NEUTRAL
2693,Kim_Clijsters_0001.jpg,ANGER
3990,Roh_Moo-hyun_0028.jpg,HAPPINESS
3103,Martin_Hoellwarth_0002.jpg,HAPPINESS
4572,Tony_Blair_0125.jpg,HAPPINESS
1338,Felipe_Perez_Roque_0004.jpg,NEUTRAL
3141,Matt_Damon_0001.jpg,HAPPINESS
138,Ali_Naimi_0006.jpg,NEUTRAL
705,Chanda_Rubin_0005.jpg,NEUTRAL
366,Arnold_Schwarzenegger_0035.jpg,HAPPINESS
49,Aileen_Riggin_Soule_0001.jpg,HAPPINESS
1949,Igor_Ivanov_0016.jpg,NEUTRAL
3129,Masja_Juel_0001.jpg,HAPPINESS
1904,Hugo_Chavez_0056.jpg,HAPPINESS
376,Ashanti_0005.jpg,HAPPINESS
1237,Elena_Tihomirova_0001.jpg,NEUTRAL
4386,Terrell_Suggs_0002.jpg,HAPPINESS
3716,Princess_Elisabeth_0001.jpg,HAPPINESS
4181,Sergio_Vieira_De_Mello_0007.jpg,HAPPINESS
829,Colin_Powell_0027.jpg,NEUTRAL
4251,Sophia_Loren_0002.jpg,HAPPINESS
1914,Hun_Sen_0004.jpg,NEUTRAL
1215,Eduardo_Duhalde_0013.jpg,NEUTRAL
2343,Joe_Friedberg_0001.jpg,NEUTRAL
1474,George_W_Bush_0086.jpg,NEUTRAL
2316,Jiri_Novak_0009.jpg,NEUTRAL
3383,Nancy_Pelosi_0015.jpg,HAPPINESS
3359,Morris_Dees_0001.jpg,NEUTRAL
2247,Jeremy_Greenstock_0008.jpg,HAPPINESS
1065,Denise_van_Outen_0001.jpg,HAPPINESS
1124,Donald_Carty_0001.jpg,NEUTRAL
167,Alvaro_Uribe_0032.jpg,HAPPINESS
458,Biljana_Plavsic_0002.jpg,NEUTRAL
777,Chris_Hernandez_0001.jpg,SURPRISE
4049,Russell_Simmons_0004.jpg,HAPPINESS
4503,Tom_Ridge_0031.jpg,NEUTRAL
2317,Jiri_Novak_0011.jpg,NEUTRAL
2186,Jeff_Van_Gundy_0003.jpg,HAPPINESS
3246,Michael_Shelby_0001.jpg,NEUTRAL
112,Alex_Corretja_0001.jpg,NEUTRAL
2327,Joan_Laporta_0007.jpg,NEUTRAL
3864,Richard_Myers_0008.jpg,NEUTRAL
1356,Fidel_Castro_0013.jpg,NEUTRAL
3298,Mike_Weir_0008.jpg,HAPPINESS
2906,Lisa_Marie_Presley_0003.jpg,HAPPINESS
3927,Robert_Fico_0001.jpg,NEUTRAL
1289,Eric_Robert_Rudolph_0003.jpg,NEUTRAL
952,Curt_Weldon_0001.jpg,NEUTRAL
191,Amelie_Mauresmo_0012.jpg,HAPPINESS
4190,Shannyn_Sossamon_0001.jpg,HAPPINESS
2119,Jason_White_0001.jpg,HAPPINESS
1521,George_W_Bush_0266.jpg,ANGER
4176,Sergio_Castellitto_0001.jpg,NEUTRAL
1382,Frank_Shea_0001.jpg,NEUTRAL
192,Amelie_Mauresmo_0021.jpg,NEUTRAL
3692,Phillip_Seymor_Hoffmann_0001.jpg,HAPPINESS
1064,Denise_Johnson_0001.jpg,NEUTRAL
2635,Kate_Winslet_0003.jpg,NEUTRAL
1469,George_W_Bush_0067.jpg,NEUTRAL
3762,Raja_Ibrahim_0001.jpg,NEUTRAL
2616,Kalpana_Chawla_0003.jpg,HAPPINESS
2694,Kim_Clijsters_0002.jpg,HAPPINESS
142,Allison_Janney_0002.jpg,HAPPINESS
2937,Lord_Hutton_0002.jpg,NEUTRAL
3551,Pamela_Anderson_0001.jpg,HAPPINESS
166,Alvaro_Uribe_0030.jpg,NEUTRAL
3590,Paul_Bremer_0007.jpg,NEUTRAL
384,Astou_Ndiaye-Diatta_0001.jpg,HAPPINESS
1944,Igor_Ivanov_0003.jpg,NEUTRAL
413,Barry_Alvarez_0001.jpg,SURPRISE
88,Alejandro_Toledo_0006.jpg,NEUTRAL
1174,Don_Flanagan_0001.jpg,HAPPINESS
4755,William_Martin_0002.jpg,NEUTRAL
1235,Ekaterina_Dmitriev_0001.jpg,HAPPINESS
15,Abdullah_Gul_0009.jpg,NEUTRAL
1063,Demi_Moore_0002.jpg,HAPPINESS
154,Alvaro_Uribe_0008.jpg,NEUTRAL
3824,Renee_Zellweger_0006.jpg,HAPPINESS
4058,Saddam_Hussein_0004.jpg,NEUTRAL
2124,Javier_Solana_0005.jpg,NEUTRAL
473,Bill_Clinton_0028.jpg,HAPPINESS
763,Christine_Gregoire_0001.jpg,NEUTRAL
2927,Lleyton_Hewitt_0028.jpg,NEUTRAL
3033,Marc_Gold_0001.jpg,NEUTRAL
691,Catherine_Zeta-Jones_0001.jpg,HAPPINESS
2440,John_Negroponte_0022.jpg,NEUTRAL
3355,Monica_Seles_0005.jpg,ANGER
2030,Jalen_Rose_0001.jpg,HAPPINESS
4056,Saddam_Hussein_0001.jpg,HAPPINESS
1887,Hugh_Grant_0006.jpg,HAPPINESS
257,Angelo_Reyes_0003.jpg,NEUTRAL
1323,Farouk_al-Sharaa_0003.jpg,NEUTRAL
2850,Leonid_Kuchma_0003.jpg,NEUTRAL
3308,Mikhail_Wehbe_0003.jpg,NEUTRAL
2051,James_Hoffa_0001.jpg,HAPPINESS
4096,Sandra_Shamas_0001.jpg,HAPPINESS
1755,Halle_Berry_0002.jpg,ANGER
4109,Sara_Silverman_0001.jpg,HAPPINESS
2044,James_Dingemans_0001.jpg,NEUTRAL
1502,George_W_Bush_0209.jpg,NEUTRAL
1992,Jack_Straw_0026.jpg,NEUTRAL
1134,Donald_Rumsfeld_0024.jpg,NEUTRAL
3210,Michael_Chang_0007.jpg,NEUTRAL
2505,Joseph_Estrada_0002.jpg,NEUTRAL
3387,Nan_Wang_0004.jpg,HAPPINESS
2471,Jonathan_Edwards_0002.jpg,HAPPINESS
2947,Lucrecia_Orozco_0001.jpg,NEUTRAL
4088,Samuel_Waksal_0003.jpg,NEUTRAL
2876,Liliana_Cavani_0001.jpg,HAPPINESS
3439,Nestor_Kirchner_0012.jpg,HAPPINESS
1228,Edwin_Edwards_0003.jpg,NEUTRAL
2287,Jiang_Zemin_0018.jpg,HAPPINESS
4313,Stipe_Mesic_0001.jpg,NEUTRAL
1615,Gerhard_Schroeder_0029.jpg,NEUTRAL
3639,Pedro_Malan_0001.jpg,NEUTRAL
170,Al_Cardenas_0001.jpg,NEUTRAL
4538,Tony_Blair_0058.jpg,NEUTRAL
580,Bridget_Fonda_0002.jpg,HAPPINESS
4005,Ronald_Kadish_0001.jpg,NEUTRAL
3206,Michael_Bloomberg_0020.jpg,HAPPINESS
848,Colin_Powell_0083.jpg,NEUTRAL
3126,Mary_Tyler_Moore_0001.jpg,HAPPINESS
457,Bijan_Namdar_Zangeneh_0002.jpg,NEUTRAL
2543,Juan_Carlos_Morales_0001.jpg,HAPPINESS
4115,Scott_McClellan_0004.jpg,NEUTRAL
3030,Marco_Antonio_Barrera_0003.jpg,HAPPINESS
521,Bob_Graham_0006.jpg,HAPPINESS
4308,Steve_Peace_0001.jpg,NEUTRAL
2535,Josh_Evans_0001.jpg,ANGER
4053,Ryan_Nyquist_0001.jpg,HAPPINESS
3802,Rebekah_Chantay_Revels_0001.jpg,HAPPINESS
444,Bernard_Ebbers_0001.jpg,NEUTRAL
1594,George_W_Bush_0528.jpg,HAPPINESS
1865,Hiroki_Gomi_0001.jpg,NEUTRAL
784,Chris_Whitney_0001.jpg,NEUTRAL
2972,Luiz_Inacio_Lula_da_Silva_0040.jpg,NEUTRAL
2531,Jose_Woldenberg_0001.jpg,SURPRISE
2741,Kofi_Annan_0032.jpg,NEUTRAL
2553,Juan_Valencia_Osorio_0001.jpg,NEUTRAL
1453,George_Voinovich_0002.jpg,NEUTRAL
1769,Hamid_Karzai_0002.jpg,NEUTRAL
3368,Munir_Akram_0001.jpg,NEUTRAL
2376,John_Ashcroft_0018.jpg,NEUTRAL
1731,Guillermo_Coria_0012.jpg,NEUTRAL
2605,Justine_Pasek_0004.jpg,HAPPINESS
4086,Sammy_Knight_0001.jpg,HAPPINESS
1233,Eileen_Coparropa_0002.jpg,HAPPINESS
3887,Rick_Bragg_0001.jpg,NEUTRAL
3481,Nicole_Kidman_0004.jpg,HAPPINESS
4445,Todd_Reid_0001.jpg,NEUTRAL
